  12500.0000  0.05009344  0.0000000000
  12600.0000  0.05009123  0.0000000000
  12700.0000  0.05008909  0.0000000000
  12800.0000  0.05008702  0.0000000000
  12900.0000  0.05008501  0.0000000000
  13000.0000  0.05008307  0.0000000000
  13100.0000  0.05008118  0.0000000000
  13200.0000  0.05007935  0.0000000000
  13300.0000  0.05007757  0.0000000000
  13400.0000  0.05007585  0.0000000000
  13500.0000  0.05007417  0.0000000000
  13600.0000  0.05007255  0.0000000000
  13700.0000  0.05007097  0.0000000000
  13800.0000  0.05006944  0.0000000000
  13900.0000  0.05006795  0.0000000000
  14000.0000  0.05006651  0.0000000000
  14100.0000  0.05006510  0.0000000000
  14200.0000  0.05006374  0.0000000000
  14300.0000  0.05006241  0.0000000000
  14400.0000  0.05006112  0.0000000000
  14500.0000  0.05005986  0.0000000000
  14600.0000  0.05005864  0.0000000000
  14700.0000  0.05005745  0.0000000000
  14800.0000  0.05005629  0.0000000000
  14900.0000  0.05005517  0.0000000000
  15000.0000  0.05005407  0.0000000000
  15100.0000  0.05005301  0.0000000000
  15200.0000  0.05005197  0.0000000000
  15300.0000  0.05005095  0.0000000000
  15400.0000  0.05004997  0.0000000000
  15500.0000  0.05004901  0.0000000000
  15600.0000  0.05004807  0.0000000000
  15700.0000  0.05004716  0.0000000000
  15800.0000  0.05004627  0.0000000000
  15900.0000  0.05004540  0.0000000000
  16000.0000  0.05004455  0.0000000000
  16100.0000  0.05004373  0.0000000000
  16200.0000  0.05004292  0.0000000000
  16300.0000  0.05004214  0.0000000000
  16400.0000  0.05004137  0.0000000000
  16500.0000  0.05004063  0.0000000000
  16600.0000  0.05003990  0.0000000000
  16700.0000  0.05003918  0.0000000000
  16800.0000  0.05003849  0.0000000000
  16900.0000  0.05003781  0.0000000000
  17000.0000  0.05003715  0.0000000000
  17100.0000  0.05003650  0.0000000000
  17200.0000  0.05003586  0.0000000000
  17300.0000  0.05003525  0.0000000000
  17400.0000  0.05003464  0.0000000000
  17500.0000  0.05003405  0.0000000000
  17600.0000  0.05003347  0.0000000000
  17700.0000  0.05003291  0.0000000000
  17800.0000  0.05003236  0.0000000000
  17900.0000  0.05003182  0.0000000000
  18000.0000  0.05003129  0.0000000000
  18100.0000  0.05003078  0.0000000000
  18200.0000  0.05003027  0.0000000000
  18300.0000  0.05002978  0.0000000000
  18400.0000  0.05002930  0.0000000000
  18500.0000  0.05002882  0.0000000000
  18600.0000  0.05002836  0.0000000000
  18700.0000  0.05002791  0.0000000000
  18800.0000  0.05002746  0.0000000000
  18900.0000  0.05002703  0.0000000000
  19000.0000  0.05002661  0.0000000000
  19100.0000  0.05002619  0.0000000000
  19200.0000  0.05002578  0.0000000000
  19300.0000  0.05002539  0.0000000000
  19400.0000  0.05002499  0.0000000000
  19500.0000  0.05002461  0.0000000000
  19600.0000  0.05002424  0.0000000000
  19700.0000  0.05002387  0.0000000000
  19800.0000  0.05002351  0.0000000000
  19900.0000  0.05002316  0.0000000000
  20000.0000  0.05002281  0.0000000000
  20100.0000  0.05002247  0.0000000000
  20200.0000  0.05002214  0.0000000000
  20300.0000  0.05002182  0.0000000000
  20400.0000  0.05002150  0.0000000000
  20500.0000  0.05002118  0.0000000000
  20600.0000  0.05002088  0.0000000000
  20700.0000  0.05002057  0.0000000000
  20800.0000  0.05002028  0.0000000000
  20900.0000  0.05001999  0.0000000000
  21000.0000  0.05001971  0.0000000000
  21100.0000  0.05001943  0.0000000000
  21200.0000  0.05001915  0.0000000000
  21300.0000  0.05001888  0.0000000000
  21400.0000  0.05001862  0.0000000000
  21500.0000  0.05001836  0.0000000000
  21600.0000  0.05001811  0.0000000000
  21700.0000  0.05001786  0.0000000000
  21800.0000  0.05001761  0.0000000000
  21900.0000  0.05001737  0.0000000000
  22000.0000  0.05001714  0.0000000000
  22100.0000  0.05001691  0.0000000000
  22200.0000  0.05001668  0.0000000000
  22300.0000  0.05001646  0.0000000000
  22400.0000  0.05001624  0.0000000000
  22500.0000  0.05001602  0.0000000000
  22600.0000  0.05001581  0.0000000000
  22700.0000  0.05001560  0.0000000000
  22800.0000  0.05001540  0.0000000000
  22900.0000  0.05001520  0.0000000000
  23000.0000  0.05001500  0.0000000000
  23100.0000  0.05001481  0.0000000000
  23200.0000  0.05001461  0.0000000000
  23300.0000  0.05001443  0.0000000000
  23400.0000  0.05001424  0.0000000000
  23500.0000  0.05001406  0.0000000000
  23600.0000  0.05001388  0.0000000000
  23700.0000  0.05001371  0.0000000000
  23800.0000  0.05001354  0.0000000000
  23900.0000  0.05001337  0.0000000000
  24000.0000  0.05001320  0.0000000000
  24100.0000  0.05001304  0.0000000000
  24200.0000  0.05001288  0.0000000000
  24300.0000  0.05001272  0.0000000000
  24400.0000  0.05001256  0.0000000000
  24500.0000  0.05001241  0.0000000000
  24600.0000  0.05001226  0.0000000000
  24700.0000  0.05001211  0.0000000000
  24800.0000  0.05001196  0.0000000000
  24900.0000  0.05001182  0.0000000000
  25000.0000  0.05001168  0.0000000000
  25100.0000  0.05001154  0.0000000000
  25200.0000  0.05001140  0.0000000000
  25300.0000  0.05001127  0.0000000000
  25400.0000  0.05001114  0.0000000000
  25500.0000  0.05001101  0.0000000000
  25600.0000  0.05001088  0.0000000000
  25700.0000  0.05001075  0.0000000000
  25800.0000  0.05001063  0.0000000000
  25900.0000  0.05001050  0.0000000000
  26000.0000  0.05001038  0.0000000000
  26100.0000  0.05001026  0.0000000000
  26200.0000  0.05001015  0.0000000000
  26300.0000  0.05001003  0.0000000000
  26400.0000  0.05000992  0.0000000000
  26500.0000  0.05000981  0.0000000000
  26600.0000  0.05000970  0.0000000000
  26700.0000  0.05000959  0.0000000000
  26800.0000  0.05000948  0.0000000000
  26900.0000  0.05000938  0.0000000000
  27000.0000  0.05000927  0.0000000000
  27100.0000  0.05000917  0.0000000000
  27200.0000  0.05000907  0.0000000000
  27300.0000  0.05000897  0.0000000000
  27400.0000  0.05000887  0.0000000000
  27500.0000  0.05000878  0.0000000000
  27600.0000  0.05000868  0.0000000000
  27700.0000  0.05000859  0.0000000000
  27800.0000  0.05000849  0.0000000000
  27900.0000  0.05000840  0.0000000000
  28000.0000  0.05000831  0.0000000000
  28100.0000  0.05000822  0.0000000000
  28200.0000  0.05000814  0.0000000000
  28300.0000  0.05000805  0.0000000000
  28400.0000  0.05000797  0.0000000000
  28500.0000  0.05000788  0.0000000000
  28600.0000  0.05000780  0.0000000000
  28700.0000  0.05000772  0.0000000000
  28800.0000  0.05000764  0.0000000000
  28900.0000  0.05000756  0.0000000000
  29000.0000  0.05000748  0.0000000000
  29100.0000  0.05000741  0.0000000000
  29200.0000  0.05000733  0.0000000000
  29300.0000  0.05000726  0.0000000000
  29400.0000  0.05000718  0.0000000000
  29500.0000  0.05000711  0.0000000000
  29600.0000  0.05000704  0.0000000000
  29700.0000  0.05000697  0.0000000000
  29800.0000  0.05000690  0.0000000000
  29900.0000  0.05000683  0.0000000000
  30000.0000  0.05000676  0.0000000000
  30100.0000  0.05000669  0.0000000000
  30200.0000  0.05000663  0.0000000000
  30300.0000  0.05000656  0.0000000000
  30400.0000  0.05000650  0.0000000000
  30500.0000  0.05000643  0.0000000000
  30600.0000  0.05000637  0.0000000000
  30700.0000  0.05000631  0.0000000000
  30800.0000  0.05000625  0.0000000000
  30900.0000  0.05000619  0.0000000000
  31000.0000  0.05000613  0.0000000000
  31100.0000  0.05000607  0.0000000000
  31200.0000  0.05000601  0.0000000000
  31300.0000  0.05000595  0.0000000000
  31400.0000  0.05000589  0.0000000000
  31500.0000  0.05000584  0.0000000000
  31600.0000  0.05000578  0.0000000000
  31700.0000  0.05000573  0.0000000000
  31800.0000  0.05000568  0.0000000000
  31900.0000  0.05000562  0.0000000000
  32000.0000  0.05000557  0.0000000000
  32100.0000  0.05000552  0.0000000000
  32200.0000  0.05000547  0.0000000000
  32300.0000  0.05000542  0.0000000000
  32400.0000  0.05000537  0.0000000000
  32500.0000  0.05000532  0.0000000000
  32600.0000  0.05000527  0.0000000000
  32700.0000  0.05000522  0.0000000000
  32800.0000  0.05000517  0.0000000000
  32900.0000  0.05000512  0.0000000000
  33000.0000  0.05000508  0.0000000000
  33100.0000  0.05000503  0.0000000000
  33200.0000  0.05000499  0.0000000000
  33300.0000  0.05000494  0.0000000000
  33400.0000  0.05000490  0.0000000000
  33500.0000  0.05000485  0.0000000000
  33600.0000  0.05000481  0.0000000000
  33700.0000  0.05000477  0.0000000000
  33800.0000  0.05000473  0.0000000000
  33900.0000  0.05000468  0.0000000000
  34000.0000  0.05000464  0.0000000000
  34100.0000  0.05000460  0.0000000000
  34200.0000  0.05000456  0.0000000000
  34300.0000  0.05000452  0.0000000000
  34400.0000  0.05000448  0.0000000000
  34500.0000  0.05000444  0.0000000000
  34600.0000  0.05000441  0.0000000000
  34700.0000  0.05000437  0.0000000000
  34800.0000  0.05000433  0.0000000000
  34900.0000  0.05000429  0.0000000000
  35000.0000  0.05000426  0.0000000000
  35100.0000  0.05000422  0.0000000000
  35200.0000  0.05000418  0.0000000000
  35300.0000  0.05000415  0.0000000000
  35400.0000  0.05000411  0.0000000000
  35500.0000  0.05000408  0.0000000000
  35600.0000  0.05000404  0.0000000000
  35700.0000  0.05000401  0.0000000000
  35800.0000  0.05000398  0.0000000000
  35900.0000  0.05000394  0.0000000000
  36000.0000  0.05000391  0.0000000000
  36100.0000  0.05000388  0.0000000000
  36200.0000  0.05000385  0.0000000000
  36300.0000  0.05000382  0.0000000000
  36400.0000  0.05000378  0.0000000000
  36500.0000  0.05000375  0.0000000000
  36600.0000  0.05000372  0.0000000000
  36700.0000  0.05000369  0.0000000000
  36800.0000  0.05000366  0.0000000000
  36900.0000  0.05000363  0.0000000000
  37000.0000  0.05000360  0.0000000000
  37100.0000  0.05000357  0.0000000000
  37200.0000  0.05000355  0.0000000000
  37300.0000  0.05000352  0.0000000000
  37400.0000  0.05000349  0.0000000000
  37500.0000  0.05000346  0.0000000000
  37600.0000  0.05000343  0.0000000000
  37700.0000  0.05000341  0.0000000000
  37800.0000  0.05000338  0.0000000000
  37900.0000  0.05000335  0.0000000000
  38000.0000  0.05000333  0.0000000000
  38100.0000  0.05000330  0.0000000000
  38200.0000  0.05000327  0.0000000000
  38300.0000  0.05000325  0.0000000000
  38400.0000  0.05000322  0.0000000000
  38500.0000  0.05000320  0.0000000000
  38600.0000  0.05000317  0.0000000000
  38700.0000  0.05000315  0.0000000000
  38800.0000  0.05000312  0.0000000000
  38900.0000  0.05000310  0.0000000000
  39000.0000  0.05000308  0.0000000000
  39100.0000  0.05000305  0.0000000000
  39200.0000  0.05000303  0.0000000000
  39300.0000  0.05000301  0.0000000000
  39400.0000  0.05000298  0.0000000000
  39500.0000  0.05000296  0.0000000000
  39600.0000  0.05000294  0.0000000000
  39700.0000  0.05000292  0.0000000000
  39800.0000  0.05000289  0.0000000000
  39900.0000  0.05000287  0.0000000000
  40000.0000  0.05000285  0.0000000000
  40100.0000  0.05000283  0.0000000000
  40200.0000  0.05000281  0.0000000000
  40300.0000  0.05000279  0.0000000000
  40400.0000  0.05000277  0.0000000000
  40500.0000  0.05000275  0.0000000000
  40600.0000  0.05000273  0.0000000000
  40700.0000  0.05000271  0.0000000000
  40800.0000  0.05000269  0.0000000000
  40900.0000  0.05000267  0.0000000000
  41000.0000  0.05000265  0.0000000000
  41100.0000  0.05000263  0.0000000000
  41200.0000  0.05000261  0.0000000000
  41300.0000  0.05000259  0.0000000000
  41400.0000  0.05000257  0.0000000000
  41500.0000  0.05000255  0.0000000000
  41600.0000  0.05000253  0.0000000000
  41700.0000  0.05000252  0.0000000000
  41800.0000  0.05000250  0.0000000000
  41900.0000  0.05000248  0.0000000000
  42000.0000  0.05000246  0.0000000000
  42100.0000  0.05000245  0.0000000000
  42200.0000  0.05000243  0.0000000000
  42300.0000  0.05000241  0.0000000000
  42400.0000  0.05000239  0.0000000000
  42500.0000  0.05000238  0.0000000000
  42600.0000  0.05000236  0.0000000000
  42700.0000  0.05000234  0.0000000000
  42800.0000  0.05000233  0.0000000000
  42900.0000  0.05000231  0.0000000000
  43000.0000  0.05000230  0.0000000000
  43100.0000  0.05000228  0.0000000000
  43200.0000  0.05000226  0.0000000000
  43300.0000  0.05000225  0.0000000000
  43400.0000  0.05000223  0.0000000000
  43500.0000  0.05000222  0.0000000000
  43600.0000  0.05000220  0.0000000000
  43700.0000  0.05000219  0.0000000000
  43800.0000  0.05000217  0.0000000000
  43900.0000  0.05000216  0.0000000000
  44000.0000  0.05000214  0.0000000000
  44100.0000  0.05000213  0.0000000000
  44200.0000  0.05000211  0.0000000000
  44300.0000  0.05000210  0.0000000000
  44400.0000  0.05000208  0.0000000000
  44500.0000  0.05000207  0.0000000000
  44600.0000  0.05000206  0.0000000000
  44700.0000  0.05000204  0.0000000000
  44800.0000  0.05000203  0.0000000000
  44900.0000  0.05000202  0.0000000000
  45000.0000  0.05000200  0.0000000000
  45100.0000  0.05000199  0.0000000000
  45200.0000  0.05000198  0.0000000000
  45300.0000  0.05000196  0.0000000000
  45400.0000  0.05000195  0.0000000000
  45500.0000  0.05000194  0.0000000000
  45600.0000  0.05000192  0.0000000000
  45700.0000  0.05000191  0.0000000000
  45800.0000  0.05000190  0.0000000000
  45900.0000  0.05000189  0.0000000000
  46000.0000  0.05000187  0.0000000000
  46100.0000  0.05000186  0.0000000000
  46200.0000  0.05000185  0.0000000000
  46300.0000  0.05000184  0.0000000000
  46400.0000  0.05000183  0.0000000000
  46500.0000  0.05000182  0.0000000000
  46600.0000  0.05000180  0.0000000000
  46700.0000  0.05000179  0.0000000000
  46800.0000  0.05000178  0.0000000000
  46900.0000  0.05000177  0.0000000000
  47000.0000  0.05000176  0.0000000000
  47100.0000  0.05000175  0.0000000000
  47200.0000  0.05000174  0.0000000000
  47300.0000  0.05000172  0.0000000000
  47400.0000  0.05000171  0.0000000000
  47500.0000  0.05000170  0.0000000000
  47600.0000  0.05000169  0.0000000000
  47700.0000  0.05000168  0.0000000000
  47800.0000  0.05000167  0.0000000000
  47900.0000  0.05000166  0.0000000000
  48000.0000  0.05000165  0.0000000000
  48100.0000  0.05000164  0.0000000000
  48200.0000  0.05000163  0.0000000000
  48300.0000  0.05000162  0.0000000000
  48400.0000  0.05000161  0.0000000000
  48500.0000  0.05000160  0.0000000000
  48600.0000  0.05000159  0.0000000000
  48700.0000  0.05000158  0.0000000000
  48800.0000  0.05000157  0.0000000000
  48900.0000  0.05000156  0.0000000000
  49000.0000  0.05000155  0.0000000000
  49100.0000  0.05000154  0.0000000000
  49200.0000  0.05000153  0.0000000000
  49300.0000  0.05000152  0.0000000000
  49400.0000  0.05000151  0.0000000000
  49500.0000  0.05000150  0.0000000000
  49600.0000  0.05000150  0.0000000000
  49700.0000  0.05000149  0.0000000000
  49800.0000  0.05000148  0.0000000000
  49900.0000  0.05000147  0.0000000000
  50000.0000  0.05000146  0.0000000000
